"","age","emptype","fnlwgt","educ","marital","attached","occupation","sex","capitalgain","capitalloss","hrperweek","income"
"3350",3,2,33001,3,1,1,"Execmanagerial",1,1,1,3,2
"3351",1,2,273929,2,1,1,"Sales",1,1,2,4,1
"3352",3,2,195821,2,2,1,"Sales",2,1,1,2,1
"3353",1,2,56179,2,2,1,"Execmanagerial",1,2,1,3,1
"3354",3,2,124090,1,1,1,"Craftrepair",1,1,1,2,1
"3355",3,2,255847,2,1,1,"Machineopinspct",1,3,1,3,2
"3356",4,2,218311,2,2,1,"Sales",2,1,1,3,1
"3357",1,2,167336,2,2,1,"Admclerical",2,1,1,1,1
"3358",3,2,59938,2,2,1,"Admclerical",2,1,1,2,1
"3359",1,2,263728,3,1,1,"Craftrepair",1,1,1,2,1
"3360",4,2,278230,2,2,1,"Farmingfishing",2,4,1,1,2
"3361",4,2,43910,2,1,1,"Admclerical",2,1,1,1,1
"3362",3,2,190139,4,1,1,"Execmanagerial",1,1,1,2,2
"3363",1,2,109001,2,1,1,"Craftrepair",1,1,1,3,1
"3364",3,1,159931,3,1,1,"Profspecialty",2,1,1,3,2
"3365",1,2,133937,4,2,1,"Sales",1,1,1,2,1
"3366",2,2,207064,2,1,1,"Craftrepair",1,1,1,2,2
"3367",1,2,36011,3,2,1,"Profspecialty",1,1,1,1,1
"3368",3,1,168294,2,1,1,"Admclerical",1,3,1,2,2
"3369",4,1,194895,2,1,1,"Handlerscleaners",1,3,1,2,2
"3370",4,2,49884,2,1,1,"Farmingfishing",1,1,1,3,1
"3371",3,2,27305,2,1,1,"Farmingfishing",1,4,1,2,2
"3372",1,2,229977,1,1,1,"Craftrepair",1,1,1,1,1
"3373",1,2,64520,2,2,1,"Sales",1,1,1,3,1
"3374",2,2,305379,3,1,1,"Execmanagerial",1,1,1,3,2
"3375",1,2,202284,3,2,1,"Sales",1,1,1,1,1
"3376",3,2,99185,2,1,1,"Execmanagerial",1,1,1,2,2
"3377",1,2,159662,2,1,2,"Sales",1,1,1,1,2
"3378",4,2,197865,2,2,1,"Admclerical",2,1,1,2,1
"3379",4,1,349633,4,1,1,"Profspecialty",2,1,1,3,2
"3380",1,2,242893,1,2,1,"Craftrepair",1,1,1,1,1
"3381",1,2,218667,1,1,2,"Handlerscleaners",1,1,1,2,1
"3382",3,1,144811,4,2,1,"Profspecialty",1,1,1,3,1
"3383",3,2,146091,4,1,1,"Execmanagerial",2,5,1,1,2
"3384",4,2,226215,3,1,1,"Sales",1,1,1,1,1
"3385",4,2,114447,3,2,1,"Profspecialty",2,1,1,1,1
"3386",1,2,64379,2,1,1,"Craftrepair",1,1,3,2,1
"3387",2,2,207668,3,1,1,"Execmanagerial",1,5,1,3,2
"3388",3,1,115603,2,2,1,"Admclerical",2,1,1,2,1
"3389",4,2,275034,3,1,1,"Sales",1,1,3,1,1
"3390",3,2,56483,3,2,1,"Admclerical",2,1,1,2,1
"3391",3,1,144778,3,2,1,"Execmanagerial",1,1,1,2,2
"3392",3,1,297248,4,1,1,"Profspecialty",1,1,5,3,2
"3393",1,2,137042,1,2,1,"Profspecialty",1,1,1,1,1
"3394",2,2,33308,2,2,1,"Craftrepair",1,1,1,2,1
"3395",3,2,185385,1,1,1,"Machineopinspct",1,1,1,2,2
"3396",2,2,174463,3,2,1,"Farmingfishing",1,1,1,3,1
"3397",1,2,91334,3,1,1,"Execmanagerial",1,1,1,4,1
"3398",1,2,33895,3,2,1,"Sales",1,1,1,3,1
"3399",2,2,214816,2,2,1,"Craftrepair",2,1,1,2,1
"3400",1,2,229773,3,2,1,"Execmanagerial",1,1,1,2,1
"3401",3,2,266135,3,1,1,"Profspecialty",1,1,1,3,2
"3402",1,2,300379,1,2,1,"Admclerical",1,1,1,1,1
"3403",4,1,392502,2,1,1,"Profspecialty",1,1,1,2,2
"3404",4,2,73809,2,2,1,"Admclerical",2,1,1,2,1
"3405",4,2,193720,3,1,1,"Execmanagerial",1,1,1,3,2
"3406",3,2,316183,1,1,1,"Machineopinspct",1,1,1,2,1
"3407",4,2,162944,2,1,1,"Craftrepair",1,1,1,2,1
"3408",1,2,192017,2,1,1,"Handlerscleaners",1,1,1,1,1
"3409",4,2,202930,3,2,1,"Execmanagerial",1,1,1,2,2
"3410",4,2,197332,2,1,1,"Sales",1,1,1,4,1
"3411",1,2,271274,1,2,1,"Sales",2,1,1,2,1
"3412",3,2,174242,2,1,1,"Techsupport",1,1,1,2,2
"3413",1,2,209483,2,2,1,"Sales",2,1,1,1,1
"3414",3,1,99146,3,1,1,"Protectiveserv",1,1,3,4,2
"3415",4,2,102346,2,2,1,"Profspecialty",2,1,1,1,1
"3416",1,2,181666,3,2,1,"Techsupport",2,1,1,2,1
"3417",2,1,82622,2,1,1,"Execmanagerial",1,1,1,5,1
"3418",4,2,202296,3,2,1,"Profspecialty",2,1,1,2,1
"3419",4,2,142182,2,1,1,"Craftrepair",1,1,1,1,1
"3420",4,1,94342,3,2,1,"Execmanagerial",1,1,1,3,1
"3421",1,2,181712,1,2,1,"Handlerscleaners",1,1,1,1,1
"3422",2,2,164607,2,1,1,"Craftrepair",1,1,1,2,1
"3423",4,2,41496,2,1,1,"Sales",1,1,1,3,1
"3424",4,2,143098,2,1,1,"Sales",1,3,1,2,1
"3425",2,1,196529,4,1,1,"Profspecialty",2,1,1,2,2
"3426",1,2,157332,2,2,1,"Machineopinspct",2,1,1,2,1
"3427",1,2,309580,2,2,1,"Admclerical",1,1,1,2,1
"3428",1,2,349365,2,2,1,"Admclerical",2,1,1,1,1
"3429",1,2,376936,2,2,1,"Craftrepair",1,1,1,2,1
"3430",3,2,179557,2,2,1,"Techsupport",2,1,1,2,1
"3431",4,2,224207,2,1,1,"Sales",1,1,1,2,2
"3432",1,1,47907,3,2,1,"Admclerical",2,1,1,2,1
"3433",1,2,191283,2,2,1,"Transportmoving",1,1,1,2,1
"3434",4,2,20953,2,1,1,"Sales",1,1,4,2,2
"3435",1,1,186569,3,2,1,"Profspecialty",2,1,1,1,1
"3436",4,2,43221,1,1,1,"Transportmoving",1,1,1,4,2
"3437",3,2,161141,2,2,1,"Transportmoving",1,1,1,2,1
"3438",4,2,141758,1,2,1,"Admclerical",2,1,1,2,1
"3439",2,2,113322,3,1,1,"Sales",1,1,1,2,1
"3440",4,2,343847,2,1,1,"Protectiveserv",1,1,1,1,2
"3441",3,2,214068,4,1,1,"Profspecialty",1,1,1,3,2
"3442",3,2,116632,4,1,1,"Execmanagerial",1,1,1,3,2
"3443",1,2,240160,3,2,1,"Profspecialty",1,1,1,2,1
"3444",1,2,284651,3,2,1,"Sales",2,1,1,2,1
"3445",3,1,141420,2,1,1,"Protectiveserv",1,1,1,2,1
"3446",1,2,42750,2,2,1,"Handlerscleaners",1,1,1,3,1
"3447",4,2,165278,2,1,1,"Execmanagerial",1,1,1,2,2
"3448",3,2,167265,4,2,1,"Profspecialty",1,1,1,2,1
"3449",3,2,139907,2,2,1,"Sales",1,1,1,3,1
"3450",2,2,236415,2,1,1,"Admclerical",2,1,1,1,2
"3451",2,2,118941,3,1,1,"Execmanagerial",2,1,1,1,2
"3452",2,2,198068,2,2,1,"Transportmoving",1,1,1,4,1
"3453",2,2,373952,1,1,1,"Machineopinspct",1,1,1,2,1
"3454",4,2,157778,4,2,1,"Profspecialty",2,1,1,1,1
"3455",1,2,143604,2,2,1,"Sales",2,1,1,1,1
"3456",2,2,319831,2,1,1,"Farmingfishing",1,1,1,4,1
"3457",2,2,137606,2,1,1,"Transportmoving",1,3,1,2,1
"3458",4,2,268234,1,1,1,"Handlerscleaners",1,1,1,2,1
"3459",2,2,100135,2,1,1,"Admclerical",2,1,3,1,1
"3460",4,2,34973,2,1,1,"Farmingfishing",1,1,1,3,1
"3461",3,2,323790,2,2,1,"Handlerscleaners",1,1,1,3,1
"3462",1,2,60772,3,2,1,"Execmanagerial",2,1,1,3,1
"3463",3,1,74680,4,2,1,"Admclerical",1,1,5,4,1
"3464",2,2,141185,2,1,1,"Farmingfishing",1,1,1,3,1
"3465",3,2,343068,2,2,1,"Execmanagerial",2,1,1,2,1
"3466",2,2,177907,4,2,1,"Profspecialty",1,1,1,2,2
"3467",1,2,144063,2,1,1,"Execmanagerial",1,1,1,2,1
"3468",3,2,67065,2,1,1,"Farmingfishing",1,1,1,4,1
"3469",2,2,183356,2,2,1,"Craftrepair",1,1,1,2,1
"3470",2,2,152940,3,2,1,"Admclerical",1,1,1,1,1
"3471",2,2,227128,1,1,1,"Craftrepair",1,1,1,2,1
"3472",3,1,45607,2,1,1,"Protectiveserv",1,1,1,3,1
"3473",4,2,155489,3,1,1,"Craftrepair",1,1,1,2,1
"3474",1,2,165115,2,2,1,"Sales",2,1,1,2,1
"3475",2,2,49923,2,1,1,"Transportmoving",1,1,1,2,1
"3476",3,2,272240,2,2,1,"Machineopinspct",2,1,1,2,1
"3477",4,2,194290,2,1,1,"Farmingfishing",1,1,1,3,1
"3478",4,2,145548,3,1,1,"Protectiveserv",1,1,1,2,2
"3479",1,2,175262,3,2,1,"Execmanagerial",1,1,1,2,1
"3480",3,1,37306,3,1,1,"Profspecialty",1,1,1,3,2
"3481",1,2,174626,2,2,1,"Handlerscleaners",1,1,1,1,1
"3482",4,2,332355,2,1,1,"Execmanagerial",1,1,1,2,1
"3483",4,2,204057,3,2,1,"Execmanagerial",2,1,1,2,1
"3484",1,2,391591,1,2,1,"Craftrepair",1,1,1,2,1
"3485",3,2,169092,4,2,1,"Profspecialty",2,1,1,3,2
"3486",1,2,230743,3,2,1,"Admclerical",2,1,1,2,1
"3487",1,2,190963,2,2,1,"Execmanagerial",2,1,1,1,1
"3488",1,2,169853,2,2,1,"Machineopinspct",1,1,1,1,1
"3489",1,2,212091,2,1,1,"Machineopinspct",1,2,1,2,1
"3490",2,2,140011,3,1,1,"Handlerscleaners",1,1,1,3,1
"3491",1,2,168943,3,1,1,"Execmanagerial",2,1,1,1,2
"3492",2,2,156464,4,2,1,"Profspecialty",1,1,1,3,2
"3493",1,2,108542,2,2,1,"Craftrepair",1,1,1,1,1
"3494",2,1,194325,2,1,1,"Transportmoving",1,1,1,3,1
"3495",2,2,40135,2,1,1,"Handlerscleaners",1,1,5,2,1
"3496",3,2,204756,2,2,1,"Sales",2,1,1,2,1
"3497",1,1,169853,2,2,1,"Craftrepair",1,1,1,2,1
"3498",4,2,224097,2,1,1,"Craftrepair",1,1,1,2,1
"3499",1,2,160786,2,2,1,"Craftrepair",1,1,1,2,1
"3500",3,2,190044,2,1,1,"Sales",1,1,1,2,1
"3501",1,2,120268,3,2,1,"Profspecialty",1,1,1,4,1
"3502",1,2,327434,1,2,1,"Sales",1,1,1,1,1
"3503",3,2,218302,3,1,1,"Sales",1,1,1,4,2
"3504",4,1,227796,4,1,1,"Execmanagerial",1,5,1,4,2
"3505",1,2,36851,3,1,1,"Sales",1,1,1,1,1
"3506",2,2,148550,2,1,1,"Craftrepair",1,1,1,2,1
"3507",3,2,86750,3,1,1,"Craftrepair",1,1,1,5,1
"3508",4,2,361631,4,2,1,"Profspecialty",2,1,1,2,2
"3509",3,2,163229,1,1,1,"Transportmoving",1,1,1,2,1
"3510",4,2,179594,2,1,1,"Sales",1,1,1,2,1
"3511",1,2,58065,3,2,1,"Admclerical",2,1,1,1,1
"3512",1,2,205428,2,1,1,"Sales",1,1,1,3,1
"3513",1,1,142547,2,1,1,"Execmanagerial",1,1,1,2,1
"3514",1,2,119704,2,1,1,"Admclerical",2,1,1,2,1
"3515",3,2,207392,2,1,1,"Sales",1,1,1,1,1
"3516",2,2,101562,2,1,1,"Machineopinspct",2,1,1,3,1
"3517",4,2,216413,3,2,1,"Admclerical",2,1,1,1,1
"3518",2,1,188986,3,2,1,"Techsupport",2,1,2,4,1
"3519",3,1,52849,3,1,1,"Profspecialty",1,1,1,2,1
"3520",1,2,258298,3,2,1,"Admclerical",1,1,5,2,2
"3521",2,2,360814,1,2,1,"Craftrepair",1,1,1,3,1
"3522",4,2,127315,3,1,1,"Execmanagerial",1,5,1,4,2
"3523",1,1,197530,4,1,2,"Profspecialty",2,1,1,2,1
"3524",2,2,340940,3,1,1,"Execmanagerial",1,1,1,2,1
"3525",2,2,88432,3,1,1,"Craftrepair",1,1,1,3,1
"3526",4,2,183810,2,1,1,"Profspecialty",1,1,1,2,2
"3527",2,2,175614,3,2,1,"Profspecialty",2,1,1,2,2
"3528",4,2,227266,2,2,1,"Sales",2,1,1,1,1
"3529",4,1,337064,4,2,1,"Profspecialty",2,1,1,2,1
"3530",4,1,117791,2,2,1,"Admclerical",2,1,1,2,1
"3531",2,2,172846,2,1,1,"Sales",1,1,1,3,2
"3532",4,2,197816,2,1,1,"Sales",1,1,3,4,1
"3533",4,2,43221,2,1,1,"Craftrepair",1,1,1,2,2
"3534",1,2,183780,2,1,1,"Transportmoving",1,1,3,2,1
"3535",4,2,271550,2,1,1,"Farmingfishing",1,1,1,1,1
"3536",3,2,250157,3,2,1,"Profspecialty",2,1,1,4,1
"3537",2,2,181091,3,1,1,"Execmanagerial",1,1,4,3,2
"3538",2,1,95423,4,1,1,"Admclerical",1,1,1,1,1
"3539",1,2,234663,2,1,1,"Machineopinspct",1,1,1,2,1
"3540",4,2,283602,3,2,1,"Sales",2,4,1,2,2
"3541",3,2,328669,3,1,1,"Craftrepair",1,1,1,2,1
"3542",3,2,83508,4,2,1,"Profspecialty",2,2,1,5,1
"3543",4,1,81954,2,2,1,"Admclerical",2,1,1,2,1
"3544",3,2,316211,3,2,1,"Profspecialty",1,1,1,2,2
"3545",3,1,88564,2,1,1,"Execmanagerial",1,4,1,2,2
"3546",2,2,61299,2,1,1,"Craftrepair",1,1,1,3,1
"3547",2,2,113364,2,2,1,"Admclerical",1,1,1,2,1
"3548",2,2,48123,1,1,1,"Craftrepair",2,1,1,3,1
"3549",4,2,115585,3,1,1,"Sales",1,1,1,2,1
"3550",2,2,194141,2,2,1,"Machineopinspct",1,1,1,3,1
"3551",1,2,237455,2,2,1,"Handlerscleaners",2,1,1,1,1
"3552",4,2,28729,1,2,1,"Machineopinspct",2,1,1,2,1
"3553",3,2,275517,2,2,1,"Craftrepair",2,1,1,2,1
"3554",2,2,128002,3,1,1,"Admclerical",2,1,1,3,1
"3555",3,2,175485,3,1,1,"Craftrepair",1,1,1,1,1
"3556",4,2,189664,2,1,1,"Profspecialty",1,1,1,2,2
"3557",2,2,209808,2,1,1,"Admclerical",1,1,1,2,2
"3558",2,2,176992,4,1,1,"Profspecialty",1,1,1,2,2
"3559",2,2,154669,3,2,1,"Execmanagerial",1,1,1,3,1
"3560",1,2,191271,2,2,1,"Admclerical",2,1,1,2,1
"3561",1,2,375482,3,2,1,"Sales",1,1,1,2,1
"3562",3,2,102953,3,1,1,"Sales",1,3,1,3,2
"3563",4,2,30751,3,2,1,"Execmanagerial",1,1,1,4,1
"3564",1,2,218956,2,2,1,"Profspecialty",1,1,1,2,1
"3565",2,2,241306,2,2,1,"Craftrepair",1,1,1,2,1
"3566",1,2,319842,2,2,1,"Handlerscleaners",1,1,1,1,1
"3567",3,2,332401,4,1,1,"Profspecialty",1,5,1,4,2
"3568",1,2,205939,2,1,1,"Craftrepair",1,1,1,1,1
"3569",1,1,156294,2,2,1,"Profspecialty",1,1,1,1,1
"3570",4,2,254211,3,1,1,"Craftrepair",1,1,1,1,2
"3571",3,2,151504,3,1,1,"Execmanagerial",1,4,1,3,2
"3572",4,2,85548,2,1,1,"Techsupport",1,5,1,1,2
"3573",1,2,131230,3,2,1,"Sales",1,1,1,2,1
"3574",4,2,227800,1,1,1,"Profspecialty",1,1,1,1,1
"3575",2,2,133454,1,2,1,"Machineopinspct",1,1,1,3,1
"3576",3,2,104094,2,1,1,"Sales",1,1,1,2,1
"3577",2,2,105422,2,1,1,"Profspecialty",1,1,1,2,2
"3578",4,2,142182,3,1,1,"Craftrepair",1,1,1,3,2
"3579",3,2,336643,2,2,1,"Execmanagerial",2,1,1,5,1
"3580",4,2,200577,4,1,1,"Sales",1,1,1,3,2
"3581",1,2,272428,2,2,1,"Sales",1,3,1,2,1
"3582",2,2,56701,3,1,1,"Profspecialty",1,5,1,4,2
"3583",1,2,288592,2,2,1,"Admclerical",2,1,1,2,1
"3584",3,2,266439,2,2,1,"Machineopinspct",1,1,1,3,1
"3585",4,1,276868,4,1,1,"Admclerical",1,1,1,2,2
"3586",4,2,175127,2,2,1,"Craftrepair",1,1,1,1,1
"3587",1,2,277444,3,1,1,"Sales",1,1,1,3,1
"3588",1,2,96337,2,2,1,"Admclerical",2,1,1,2,1
"3589",1,2,205970,2,2,1,"Craftrepair",2,1,1,1,1
"3590",1,2,139730,2,1,1,"Craftrepair",1,1,1,5,2
"3591",1,2,201901,1,2,1,"Sales",2,1,1,1,1
"3592",4,2,94461,2,2,1,"Machineopinspct",2,1,1,1,1
"3593",1,2,271379,2,2,1,"Sales",2,1,1,1,1
"3594",2,1,198183,3,2,1,"Profspecialty",2,1,1,3,2
"3595",1,1,140764,2,2,1,"Admclerical",2,1,1,1,1
"3596",3,2,183479,2,1,1,"Craftrepair",1,1,1,1,1
"3597",2,2,165767,2,1,1,"Machineopinspct",1,1,1,2,1
"3598",3,1,139364,3,1,1,"Profspecialty",1,1,1,1,2
"3599",3,2,193494,2,1,1,"Transportmoving",1,1,1,4,2
"3600",1,2,29261,3,2,1,"Craftrepair",1,1,1,2,1
"3601",3,2,174368,2,1,1,"Admclerical",2,1,1,2,2
"3602",3,1,98130,3,2,1,"Profspecialty",2,1,1,1,1
"3603",2,2,349148,2,1,1,"Machineopinspct",1,1,1,3,1
"3604",3,1,117583,4,2,1,"Profspecialty",2,4,1,4,2
"3605",1,2,164583,2,2,1,"Sales",2,1,1,1,1
"3606",3,1,167265,4,1,1,"Profspecialty",1,1,1,4,2
"3607",2,1,34104,4,1,1,"Profspecialty",1,4,1,1,2
"3608",1,2,265116,2,2,1,"Execmanagerial",1,1,1,2,1
"3609",2,2,158416,2,2,1,"Machineopinspct",1,1,1,2,1
"3610",3,2,169878,3,1,1,"Execmanagerial",2,1,1,2,2
"3611",3,2,296728,4,1,1,"Execmanagerial",1,1,1,2,2
"3612",2,1,342458,3,2,1,"Protectiveserv",1,1,1,3,1
"3613",1,1,38771,2,2,1,"Admclerical",1,1,1,2,1
"3614",3,2,111483,2,1,1,"Sales",1,3,1,2,2
"3615",4,1,33863,4,1,1,"Profspecialty",1,1,1,3,1
"3616",2,2,132874,2,1,1,"Craftrepair",1,1,1,2,1
"3617",2,2,112160,2,1,1,"Sales",1,1,1,2,1
"3618",1,2,703067,1,2,1,"Sales",1,1,1,1,1
"3619",4,2,127264,1,1,1,"Craftrepair",1,1,1,3,1
"3620",4,2,257200,2,1,1,"Execmanagerial",1,1,1,2,2
"3621",1,2,57206,2,2,1,"Sales",2,1,1,1,1
"3622",3,2,114079,2,1,1,"Sales",1,1,1,2,1
"3623",3,2,230979,2,1,2,"Admclerical",2,1,1,2,1
"3624",3,1,134444,2,1,1,"Protectiveserv",1,1,1,4,1
"3625",2,2,172403,2,2,1,"Craftrepair",1,1,1,1,1
"3626",3,2,191357,3,1,1,"Techsupport",1,1,1,2,1
"3627",4,2,389254,2,1,1,"Sales",1,1,1,2,2
"3628",2,2,303867,2,2,1,"Transportmoving",1,1,1,2,1
"3629",3,2,111499,3,2,1,"Execmanagerial",2,1,1,2,1
"3630",3,2,266084,2,1,1,"Craftrepair",1,3,1,3,2
"3631",3,2,231348,2,2,1,"Sales",1,1,1,2,1
"3632",2,2,164748,3,1,1,"Transportmoving",1,1,1,2,1
"3633",4,2,205337,3,2,1,"Execmanagerial",1,1,1,3,2
"3634",4,2,54566,2,1,1,"Farmingfishing",1,1,1,1,1
"3635",3,2,34419,3,2,1,"Transportmoving",1,1,1,1,1
"3636",4,2,116442,2,1,1,"Machineopinspct",1,1,1,3,1
"3637",2,2,290740,3,2,1,"Privhouseserv",2,1,1,3,1
"3638",1,2,255582,2,2,1,"Machineopinspct",2,1,1,2,1
"3639",3,2,112517,4,1,1,"Techsupport",1,1,1,1,2
"3640",3,2,169397,2,1,1,"Craftrepair",1,1,1,2,2
"3641",2,2,172664,2,1,1,"Execmanagerial",1,1,1,4,2
"3642",1,2,329005,2,2,1,"Craftrepair",1,1,1,2,1
"3643",2,2,123253,3,1,1,"Execmanagerial",1,1,1,3,2
"3644",2,2,34572,3,1,1,"Handlerscleaners",1,1,1,3,1
"3645",4,2,159028,4,1,1,"Profspecialty",1,5,1,4,2
"3646",2,2,149184,3,1,1,"Execmanagerial",1,1,1,3,2
"3647",1,2,308709,3,2,1,"Sales",2,1,1,3,1
"3648",2,2,168479,4,1,1,"Profspecialty",1,1,1,2,2
"3649",4,2,338345,2,1,1,"Craftrepair",1,1,1,3,2
"3650",2,2,177675,3,1,1,"Profspecialty",1,1,1,2,1
"3651",1,2,200997,2,2,1,"Handlerscleaners",1,1,1,3,1
"3652",2,2,176683,3,2,1,"Sales",1,1,1,3,2
"3653",3,2,376072,2,1,1,"Techsupport",1,1,1,3,2
"3654",2,1,177675,3,1,1,"Execmanagerial",1,1,1,3,2
"3655",4,2,348430,3,1,1,"Profspecialty",1,1,4,2,2
"3656",3,2,151029,2,1,1,"Execmanagerial",1,1,1,2,2
"3657",4,2,329792,1,2,1,"Transportmoving",1,1,1,4,1
"3658",2,2,148903,2,2,1,"Sales",2,1,1,2,1
"3659",3,1,301614,3,1,1,"Protectiveserv",1,1,1,3,2
"3660",3,2,176319,2,1,2,"Sales",2,1,1,1,2
"3661",4,1,53197,4,1,1,"Admclerical",1,1,1,3,2
"3662",2,2,204527,4,2,1,"Craftrepair",1,1,1,3,2
"3663",3,2,476391,2,2,1,"Farmingfishing",2,1,1,2,1
"3664",1,2,292023,2,2,1,"Execmanagerial",1,1,1,3,1
"3665",4,2,187563,2,1,1,"Transportmoving",1,1,1,3,2
"3666",2,2,176101,2,2,1,"Craftrepair",1,2,1,4,1
"3667",4,2,105010,3,1,1,"Execmanagerial",1,1,1,2,2
"3668",2,1,215419,2,2,1,"Admclerical",2,1,1,2,1
"3669",2,2,120460,2,1,1,"Farmingfishing",1,1,1,3,2
"3670",3,2,146919,2,2,1,"Sales",2,1,1,2,1
"3671",1,2,249957,2,2,1,"Admclerical",1,1,1,2,1
"3672",4,2,146574,4,1,1,"Execmanagerial",1,1,1,3,2
"3673",3,1,156417,2,2,1,"Profspecialty",1,1,1,1,1
"3674",1,2,63363,2,2,1,"Sales",2,1,1,1,1
"3675",1,2,190107,3,2,1,"Craftrepair",1,1,1,2,1
"3676",2,2,126569,4,1,1,"Techsupport",1,1,1,4,2
"3677",3,2,115161,2,1,1,"Transportmoving",1,1,1,1,1
"3678",4,2,138892,1,1,1,"Sales",1,1,1,1,1
"3679",3,2,256864,2,1,1,"Techsupport",1,1,1,3,2
"3680",4,2,265083,1,2,1,"Sales",2,1,1,1,1
"3681",3,1,31141,2,2,1,"Transportmoving",1,1,1,2,1
"3682",3,1,67544,4,2,1,"Protectiveserv",1,1,1,3,1
"3683",2,2,174789,3,1,1,"Profspecialty",1,1,1,3,2
"3684",2,2,199753,2,2,1,"Machineopinspct",1,1,1,3,1
"3685",4,2,122246,2,2,1,"Craftrepair",2,4,1,1,2
"3686",1,2,189590,3,2,1,"Techsupport",1,1,1,2,1
"3687",2,2,260782,2,1,1,"Craftrepair",1,1,1,2,2
"3688",3,2,169926,3,1,1,"Execmanagerial",2,1,4,2,2
"3689",2,1,151322,3,2,1,"Profspecialty",1,1,1,2,1
"3690",4,2,192869,2,1,1,"Machineopinspct",1,1,1,2,2
"3691",1,2,93604,1,2,1,"Craftrepair",1,1,2,1,1
"3692",2,2,86958,1,1,1,"Execmanagerial",2,1,1,2,1
"3693",4,2,43269,2,1,1,"Transportmoving",1,1,1,3,2
"3694",2,2,190040,3,2,1,"Machineopinspct",2,1,1,2,1
"3695",4,2,306108,4,2,1,"Profspecialty",1,1,1,2,2
"3696",2,2,220148,2,1,1,"Craftrepair",1,1,3,3,2
"3697",2,2,381645,3,2,1,"Profspecialty",1,1,1,3,1
"3698",2,2,213722,2,2,1,"Sales",1,1,1,3,2
"3699",2,2,112271,4,1,1,"Admclerical",1,1,1,2,1
"3700",3,2,208277,2,2,1,"Admclerical",2,1,1,2,2
"3701",3,1,352628,3,2,1,"Profspecialty",2,1,1,2,1
"3702",2,2,249550,2,2,1,"Profspecialty",1,1,1,2,1
"3703",4,2,178749,4,1,2,"Admclerical",2,1,1,2,1
"3704",4,2,167670,3,1,1,"Profspecialty",1,1,1,1,1
"3705",4,2,81578,1,1,1,"Sales",1,1,1,2,1
"3706",4,2,160662,4,1,1,"Execmanagerial",1,1,1,5,2
"3707",1,2,152189,2,2,1,"Craftrepair",1,1,1,2,1
"3708",4,2,106176,4,1,1,"Sales",1,3,1,4,2
"3709",4,1,159191,2,2,1,"Admclerical",2,1,2,1,1
"3710",3,2,78410,2,1,1,"Admclerical",2,1,1,2,2
"3711",3,2,166929,1,1,1,"Craftrepair",1,1,1,2,1
"3712",4,2,380357,3,2,1,"Execmanagerial",1,1,1,2,1
"3713",3,2,342164,2,2,1,"Admclerical",2,1,1,1,1
"3714",3,2,182616,3,1,1,"Techsupport",1,1,1,2,2
"3715",4,2,339473,2,2,1,"Sales",2,1,1,4,1
"3716",2,1,381153,2,1,1,"Protectiveserv",1,5,1,3,2
"3717",4,2,300816,3,2,1,"Admclerical",1,1,1,1,1
"3718",1,2,149224,2,2,1,"Sales",1,1,1,2,1
"3719",4,2,168216,1,1,1,"Machineopinspct",1,1,1,3,1
"3720",4,2,286487,2,1,1,"Craftrepair",1,2,1,3,1
"3721",3,2,305597,2,1,1,"Craftrepair",1,1,1,2,2
"3722",3,2,109766,4,1,1,"Profspecialty",1,5,1,3,2
"3723",2,2,459465,2,2,1,"Craftrepair",1,1,1,3,1
"3724",3,1,162506,4,1,1,"Profspecialty",1,1,1,1,1
"3725",3,2,145441,4,1,1,"Profspecialty",1,1,1,1,2
"3726",3,2,27444,2,1,1,"Admclerical",1,1,1,3,2
"3727",3,2,195258,2,1,1,"Admclerical",1,1,1,2,2
"3728",3,1,55272,2,1,1,"Craftrepair",1,1,1,2,2
"3729",3,2,164526,4,2,1,"Profspecialty",1,1,5,3,2
"3730",3,2,27802,3,1,1,"Machineopinspct",1,1,1,2,1
"3731",1,2,317175,3,1,1,"Sales",1,1,1,3,2
"3732",3,2,163237,2,1,1,"Farmingfishing",1,1,1,4,1
"3733",2,2,170408,3,2,1,"Machineopinspct",2,1,1,1,1
"3734",3,2,76625,2,2,1,"Craftrepair",1,1,1,2,1
"3735",1,2,366066,3,2,1,"Sales",2,1,1,2,1
"3736",1,2,286824,2,2,1,"Handlerscleaners",1,1,1,1,1
"3737",2,2,373263,2,1,1,"Execmanagerial",2,1,1,2,1
"3738",1,2,161978,2,2,1,"Machineopinspct",1,1,1,2,1
"3739",3,2,543922,4,2,1,"Transportmoving",1,5,1,3,2
"3740",3,1,109089,4,1,1,"Protectiveserv",1,1,1,2,2
"3741",3,2,110151,3,2,1,"Execmanagerial",2,1,1,3,1
"3742",1,2,34110,2,2,1,"Protectiveserv",1,1,1,2,1
"3743",3,2,118506,3,1,2,"Execmanagerial",1,1,1,4,1
"3744",1,2,117789,2,2,1,"Profspecialty",2,1,1,1,1
"3745",2,2,353881,2,1,1,"Execmanagerial",1,1,1,4,1
"3746",1,2,258517,2,2,1,"Handlerscleaners",1,1,1,1,1
"3747",1,2,190367,2,1,1,"Machineopinspct",1,1,1,3,1
"3748",1,2,179413,2,1,1,"Craftrepair",1,1,1,2,1
"3749",3,2,196001,2,2,1,"Admclerical",2,1,1,2,1
"3750",4,2,282660,1,1,1,"Craftrepair",1,1,1,2,1
