age,emptype,fnlwgt,educ,marital,attached,occupation,sex,capitalgain,capitalloss,hrperweek,income
Young,Gov,221740,Bachelors,Couple,No,Profspecialty,F,VL,VL,VL,High
Eldest,Self,202652,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Elder,Self,348960,HighSchool,Couple,No,Handlerscleaners,M,VL,VL,L,Low
Eldest,Self,157932,Dropout,Couple,No,Craftrepair,M,VL,VL,L,High
Eldest,Self,201344,Bachelors,Single,No,Craftrepair,F,VL,VL,VL,Low
Young,Self,40067,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Eldest,Gov,189762,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,High
Elder,Self,226246,HighSchool,Single,No,Handlerscleaners,M,VL,VL,M,Low
Young,Self,196385,Master,Couple,No,Profspecialty,M,VL,VL,VL,High
Elder,Self,217054,HighSchool,Single,No,Farmingfishing,M,VL,VL,L,Low
Elder,Self,104973,Master,Couple,No,Farmingfishing,M,VL,VL,L,High
Elder,Gov,34218,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,235924,Bachelors,Single,No,Execmanagerial,F,VL,VL,L,Low
Young,Self,98656,HighSchool,Single,No,Profspecialty,F,VL,VL,L,Low
Young,Gov,296466,Master,Single,No,Profspecialty,M,VL,VL,H,Low
Youngest,Self,184756,Bachelors,Single,No,Execmanagerial,F,VL,VL,L,Low
Young,Gov,233993,Bachelors,Single,No,Profspecialty,F,VL,VL,VL,Low
Eldest,Self,127543,Dropout,Couple,No,Farmingfishing,M,L,VL,VH,Low
Elder,Self,187164,HighSchool,Couple,No,Execmanagerial,M,VL,L,M,Low
Eldest,Self,113912,Bachelors,Couple,No,Profspecialty,F,VL,VL,VL,Low
Young,Self,216479,HighSchool,Single,No,Execmanagerial,F,VL,VL,L,Low
Eldest,Self,135480,HighSchool,Couple,No,Sales,M,VL,VL,VL,Low
Youngest,Self,204160,HighSchool,Single,No,Machineopinspct,F,VL,VL,L,Low
Eldest,Gov,114650,Dropout,Couple,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,184831,HighSchool,Couple,No,Execmanagerial,M,VL,VL,L,Low
Elder,Gov,120429,Master,Couple,No,Profspecialty,M,VH,VL,M,High
Youngest,Self,202033,Bachelors,Couple,No,Transportmoving,M,VL,VL,L,High
Eldest,Self,177727,Dropout,Couple,No,Sales,M,M,VL,M,Low
Eldest,Gov,334409,Bachelors,Couple,No,Profspecialty,F,VL,VL,M,High
Youngest,Self,214227,Bachelors,Single,No,Admclerical,F,VL,VL,VL,Low
Elder,Self,115849,HighSchool,Couple,No,Transportmoving,M,VL,VL,L,Low
Eldest,Gov,671292,HighSchool,Couple,No,Transportmoving,M,VL,VL,VL,High
Eldest,Self,31460,HighSchool,Single,No,Profspecialty,M,VL,VL,L,Low
Youngest,Self,141824,HighSchool,Single,No,Execmanagerial,F,VL,VL,L,Low
Youngest,Self,179953,Master,Single,No,Profspecialty,F,L,VL,VL,Low
Young,Self,103323,Bachelors,Couple,No,Machineopinspct,M,L,VL,L,Low
Elder,Self,174426,HighSchool,Couple,No,Machineopinspct,M,VL,VL,L,Low
Elder,Gov,192779,Bachelors,Single,No,Admclerical,M,VL,VH,VL,High
Elder,Self,48087,HighSchool,Single,No,Farmingfishing,M,VL,VL,H,Low
Young,Self,132601,Bachelors,Couple,No,Execmanagerial,M,VH,VL,M,High
Elder,Self,253060,Bachelors,Couple,No,Sales,M,H,VL,M,High
Eldest,Self,108435,Master,Couple,No,Execmanagerial,M,VH,VL,H,High
Young,Gov,210452,Master,Couple,No,Execmanagerial,M,VL,VL,VL,Low
Eldest,Gov,45487,HighSchool,Couple,No,Transportmoving,M,VL,VL,VH,Low
Elder,Self,199303,HighSchool,Couple,No,Admclerical,M,VL,VL,L,Low
Elder,Self,83064,HighSchool,Couple,No,Machineopinspct,M,VL,VL,L,Low
Young,Self,44419,HighSchool,Single,No,Techsupport,F,VL,VL,L,Low
Youngest,Self,442612,HighSchool,Couple,No,Sales,M,VL,VL,H,High
Young,Gov,158092,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Young,Self,112650,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Eldest,Gov,183390,Bachelors,Single,No,Profspecialty,M,VL,VL,L,High
Youngest,Self,207418,Bachelors,Single,No,Profspecialty,F,VL,VL,M,Low
Young,Self,243660,HighSchool,Couple,No,Machineopinspct,M,VL,VL,M,High
Youngest,Self,54243,HighSchool,Single,No,Transportmoving,M,VL,VL,H,Low
Elder,Gov,187581,Bachelors,Couple,No,Techsupport,M,VL,VL,M,High
Young,Self,37380,HighSchool,Couple,Yes,Machineopinspct,F,VL,VL,L,Low
Youngest,Self,247025,HighSchool,Single,No,Handlerscleaners,M,VL,VL,L,Low
Youngest,Gov,101094,HighSchool,Single,No,Protectiveserv,M,VL,VL,H,Low
Elder,Gov,176716,Master,Single,No,Profspecialty,M,VL,VL,L,Low
Young,Self,118429,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,Low
Eldest,Gov,221532,Bachelors,Couple,No,Protectiveserv,M,VL,VL,M,High
Youngest,Gov,124680,Master,Single,No,Profspecialty,F,VL,VL,L,Low
Eldest,Gov,142856,HighSchool,Couple,No,Profspecialty,M,VL,VL,L,High
Young,Self,29702,HighSchool,Couple,No,Sales,M,H,VL,L,High
Eldest,Self,67433,HighSchool,Couple,No,Execmanagerial,M,VL,VL,H,Low
Elder,Self,121124,Dropout,Couple,No,Machineopinspct,M,VL,VL,L,Low
Young,Self,394447,Master,Couple,No,Profspecialty,M,VL,VL,VL,High
Young,Self,79649,HighSchool,Couple,No,Sales,M,VL,VL,L,Low
Elder,Self,203763,Master,Single,No,Profspecialty,F,VL,VL,VH,Low
Eldest,Self,229029,Bachelors,Couple,No,Execmanagerial,M,VH,VL,M,High
Eldest,Self,162816,Bachelors,Couple,No,Transportmoving,M,VL,VL,M,Low
Young,Self,109117,Bachelors,Single,No,Handlerscleaners,M,VL,VL,M,Low
Youngest,Self,32732,HighSchool,Couple,No,Craftrepair,M,VL,VL,M,Low
Eldest,Self,217692,HighSchool,Single,No,Craftrepair,F,VL,VL,VL,Low
Youngest,Self,34590,HighSchool,Single,No,Farmingfishing,M,VL,VL,H,Low
Eldest,Self,168625,HighSchool,Single,No,Profspecialty,F,M,VL,L,Low
Young,Self,91037,HighSchool,Couple,No,Admclerical,F,VL,VL,L,High
Elder,Self,171484,Dropout,Couple,No,Machineopinspct,M,VL,VL,L,High
Eldest,Self,200453,HighSchool,Couple,No,Craftrepair,M,VH,VL,L,High
Young,Self,198211,HighSchool,Couple,No,Techsupport,M,VL,VL,L,Low
Elder,Self,70995,Bachelors,Couple,No,Transportmoving,M,VH,VL,VH,High
Youngest,Self,245790,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Young,Gov,247807,Bachelors,Single,No,Protectiveserv,M,VL,VL,L,High
Eldest,Self,163113,HighSchool,Single,No,Sales,F,VL,VL,VL,High
Eldest,Self,180522,HighSchool,Single,No,Handlerscleaners,M,VL,VL,VL,Low
Youngest,Gov,203353,Bachelors,Single,No,Execmanagerial,F,VL,VL,VL,Low
Eldest,Self,87372,Master,Couple,No,Profspecialty,M,VH,VL,H,High
Eldest,Gov,173584,Bachelors,Single,No,Profspecialty,F,VL,VL,M,Low
Elder,Gov,80282,Bachelors,Couple,No,Profspecialty,M,L,VL,L,Low
Young,Gov,408229,HighSchool,Single,No,Techsupport,F,VL,VL,L,Low
Young,Self,134088,Bachelors,Single,No,Admclerical,F,VL,VL,L,Low
Young,Self,159255,HighSchool,Couple,No,Execmanagerial,M,VL,VL,H,High
Young,Self,186934,HighSchool,Couple,No,Execmanagerial,M,H,VL,M,High
Elder,Self,120130,HighSchool,Single,No,Machineopinspct,M,VL,VL,L,Low
Young,Gov,203849,Dropout,Couple,No,Handlerscleaners,M,VL,VL,VL,Low
Youngest,Self,302406,Master,Single,No,Profspecialty,M,VL,VL,H,Low
Elder,Self,144594,Dropout,Couple,No,Craftrepair,M,VL,VH,L,Low
Young,Self,459007,HighSchool,Couple,No,Protectiveserv,M,VL,VL,VH,Low
Eldest,Self,372181,HighSchool,Single,No,Sales,F,VL,VL,L,High
Elder,Self,172034,HighSchool,Couple,No,Sales,M,VL,VL,H,High
Elder,Self,156566,Bachelors,Couple,No,Execmanagerial,M,M,VL,M,High
Young,Self,338320,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,High
Eldest,Self,169717,Bachelors,Couple,No,Execmanagerial,M,M,VL,M,High
Youngest,Self,103762,Bachelors,Single,No,Execmanagerial,F,VL,VL,L,Low
Young,Gov,47570,Master,Single,No,Profspecialty,F,VL,VL,L,Low
Young,Self,119432,Bachelors,Couple,No,Sales,M,VL,VL,L,High
Young,Gov,312232,Bachelors,Couple,No,Protectiveserv,M,M,VL,L,High
Young,Gov,150488,Bachelors,Single,No,Profspecialty,F,VL,VL,L,Low
Youngest,Self,200876,Dropout,Single,No,Transportmoving,M,VL,VL,VL,Low
Elder,Self,188199,Dropout,Single,No,Handlerscleaners,F,VL,VL,L,Low
Eldest,Gov,118793,HighSchool,Couple,No,Protectiveserv,M,VL,VL,L,Low
Eldest,Gov,204325,HighSchool,Couple,No,Protectiveserv,M,VL,VL,M,Low
Young,Self,256671,HighSchool,Couple,No,Admclerical,F,VL,VL,L,Low
Youngest,Self,363219,HighSchool,Single,No,Privhouseserv,F,VL,VL,VL,Low
Young,Self,308945,HighSchool,Couple,No,Machineopinspct,M,VL,VL,L,Low
Elder,Self,100316,Bachelors,Couple,No,Craftrepair,M,VL,VL,VL,Low
Young,Self,296453,Master,Couple,No,Techsupport,M,VL,VL,VL,Low
Elder,Self,188694,HighSchool,Couple,No,Execmanagerial,M,VL,VL,L,Low
Young,Self,186934,HighSchool,Couple,No,Sales,M,VH,VL,H,High
Elder,Self,216999,Bachelors,Single,No,Execmanagerial,M,VL,VL,M,High
Elder,Self,186916,Bachelors,Couple,No,Profspecialty,M,VL,VL,L,Low
Young,Self,116677,HighSchool,Couple,No,Handlerscleaners,M,VL,VL,L,Low
Eldest,Self,95763,Dropout,Single,No,Craftrepair,M,VL,VL,M,Low
Elder,Self,117849,Master,Couple,No,Execmanagerial,M,VL,VL,M,High
Young,Self,242460,HighSchool,Single,No,Craftrepair,M,VL,VL,M,Low
Young,Self,202729,Bachelors,Couple,No,Craftrepair,M,VL,VL,L,High
Elder,Self,181652,HighSchool,Couple,No,Machineopinspct,F,VL,VL,L,Low
Young,Self,56121,Dropout,Single,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,390369,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Young,Self,149726,HighSchool,Couple,No,Sales,M,VL,VL,L,High
Youngest,Self,51262,HighSchool,Single,No,Machineopinspct,M,VL,VL,L,Low
Eldest,Gov,205288,HighSchool,Couple,No,Admclerical,F,H,VL,VL,High
Young,Self,194630,HighSchool,Single,No,Sales,F,VL,VL,L,Low
Youngest,Self,212207,HighSchool,Single,No,Farmingfishing,M,VL,VL,VL,Low
Youngest,Self,204788,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Young,Self,158688,HighSchool,Couple,No,Machineopinspct,M,VL,VL,L,Low
Young,Self,97723,Bachelors,Couple,No,Profspecialty,M,VL,VL,L,High
Young,Self,193026,Bachelors,Couple,No,Sales,M,VL,VL,L,High
Young,Self,257250,Dropout,Single,No,Farmingfishing,M,VL,VL,H,Low
Eldest,Self,355978,Master,Couple,No,Execmanagerial,M,VL,VL,L,Low
Elder,Self,200574,Master,Couple,No,Profspecialty,M,VL,H,H,High
Elder,Gov,123219,Master,Couple,No,Profspecialty,M,VL,VL,VL,High
Eldest,Self,115882,Dropout,Couple,No,Craftrepair,M,VL,VL,VL,Low
Eldest,Self,103021,Dropout,Couple,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,259479,HighSchool,Single,No,Transportmoving,M,VL,VL,M,Low
Youngest,Self,167787,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Youngest,Gov,40021,HighSchool,Single,No,Admclerical,F,VL,VL,H,Low
Elder,Self,37402,Master,Single,No,Execmanagerial,F,VL,VL,VL,Low
Eldest,Self,196174,Dropout,Single,No,Handlerscleaners,F,VL,VL,VL,Low
Youngest,Self,172612,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Elder,Gov,307404,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Youngest,Self,152436,HighSchool,Single,No,Admclerical,F,VL,VL,M,Low
Elder,Self,182541,HighSchool,Couple,No,Farmingfishing,M,VL,L,M,Low
Elder,Self,282153,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Elder,Self,162003,Master,Single,No,Profspecialty,M,VL,VL,VL,High
Young,Self,190759,Bachelors,Couple,No,Profspecialty,M,VL,VL,M,High
Youngest,Self,208122,HighSchool,Single,No,Handlerscleaners,M,VL,VL,M,Low
Eldest,Self,173832,Bachelors,Couple,No,Sales,M,VL,H,L,High
Young,Self,287548,HighSchool,Couple,No,Sales,M,VL,VL,M,High
Elder,Self,285200,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Young,Self,314375,HighSchool,Couple,No,Sales,M,VL,VL,H,High
Youngest,Self,517000,Bachelors,Single,No,Admclerical,M,VL,VL,VL,Low
Young,Self,66173,Bachelors,Single,No,Admclerical,F,VL,VL,M,Low
Youngest,Self,182823,Bachelors,Single,No,Sales,M,VL,VL,VL,Low
Youngest,Self,135568,HighSchool,Couple,No,Handlerscleaners,M,VL,VL,L,Low
Eldest,Self,333676,HighSchool,Couple,No,Farmingfishing,M,VL,VL,M,Low
Elder,Self,201699,Bachelors,Couple,No,Machineopinspct,M,VL,VL,L,High
Youngest,Self,96020,Bachelors,Couple,No,Execmanagerial,F,VL,VL,M,High
Elder,Self,176138,Bachelors,Couple,No,Execmanagerial,M,VL,VL,M,Low
Elder,Self,47496,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,187158,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Youngest,Self,249727,HighSchool,Single,No,Transportmoving,M,VL,VL,VL,Low
Eldest,Self,237624,Dropout,Couple,No,Craftrepair,M,VL,VL,VL,Low
Eldest,Self,42924,HighSchool,Couple,No,Sales,M,VL,VL,M,Low
Young,Self,205950,HighSchool,Couple,No,Machineopinspct,M,VL,VL,L,High
Young,Self,111985,HighSchool,Couple,No,Craftrepair,M,VL,VL,M,Low
Young,Self,167476,HighSchool,Single,No,Machineopinspct,M,VL,VL,M,Low
Elder,Self,221172,Bachelors,Couple,No,Execmanagerial,M,VL,VL,M,High
Eldest,Self,199448,Bachelors,Single,No,Sales,F,VL,VL,L,Low
Young,Self,313038,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,112432,HighSchool,Couple,No,Handlerscleaners,M,VL,VL,M,Low
Elder,Self,57914,HighSchool,Couple,No,Protectiveserv,M,VL,VL,L,Low
Eldest,Self,145166,HighSchool,Couple,No,Admclerical,M,VL,VL,M,Low
Eldest,Self,196278,HighSchool,Single,No,Sales,F,VL,VL,L,Low
Youngest,Self,216481,Bachelors,Single,No,Profspecialty,F,VL,VL,L,Low
Elder,Self,188027,HighSchool,Single,No,Execmanagerial,F,VL,VL,M,Low
Young,Self,66686,HighSchool,Couple,No,Transportmoving,M,VL,VL,L,High
Young,Self,250499,HighSchool,Couple,No,Admclerical,F,VL,VL,M,High
Eldest,Self,192869,HighSchool,Couple,No,Farmingfishing,M,VL,VL,H,Low
Elder,Self,121352,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,Low
Young,Self,70985,HighSchool,Couple,No,Farmingfishing,M,M,VL,L,Low
Youngest,Self,123116,HighSchool,Couple,No,Transportmoving,M,VL,VL,L,Low
Eldest,Self,124771,Bachelors,Couple,No,Farmingfishing,M,VL,VL,VL,Low
Youngest,Self,199266,Bachelors,Single,No,Execmanagerial,F,VL,VL,VL,Low
Elder,Self,190728,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Elder,Self,99212,Bachelors,Couple,No,Execmanagerial,M,L,VL,M,High
Eldest,Self,215944,Dropout,Single,No,Sales,M,VL,VL,VL,Low
Youngest,Self,72310,HighSchool,Single,No,Sales,M,VL,VL,L,Low
Youngest,Self,57512,HighSchool,Single,No,Sales,M,VL,VL,M,Low
Elder,Self,89413,Bachelors,Couple,No,Craftrepair,M,VL,VL,L,Low
Eldest,Gov,28151,HighSchool,Single,No,Admclerical,F,VL,VL,L,High
Eldest,Self,46786,Bachelors,Couple,No,Sales,M,H,VL,VL,High
Young,Self,226943,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Elder,Self,182402,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,High
Eldest,Self,189253,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,High
Eldest,Self,296485,Dropout,Couple,No,Transportmoving,M,VL,VL,L,Low
Young,Self,204375,Master,Single,No,Profspecialty,F,VL,VL,H,High
Eldest,Self,249585,Dropout,Couple,No,Execmanagerial,M,VL,VL,H,Low
Elder,Self,148995,Master,Couple,No,Execmanagerial,M,VL,VL,H,High
Elder,Self,168071,HighSchool,Couple,No,Sales,M,VL,VL,L,High
Youngest,Self,211049,HighSchool,Single,No,Techsupport,F,M,VL,L,Low
Elder,Self,177905,HighSchool,Couple,No,Handlerscleaners,M,M,VL,L,Low
Young,Self,204374,Master,Couple,No,Profspecialty,M,VL,H,H,High
Elder,Self,60001,Bachelors,Single,No,Sales,M,VL,VL,L,High
Young,Self,223046,HighSchool,Couple,No,Transportmoving,M,VL,VL,H,Low
Eldest,Self,548361,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,189148,HighSchool,Couple,No,Handlerscleaners,M,VL,VL,M,Low
Eldest,Self,266707,Dropout,Couple,No,Transportmoving,M,VL,VH,VL,Low
Eldest,Self,311569,HighSchool,Single,No,Sales,M,VL,VL,L,Low
Youngest,Self,187653,HighSchool,Single,No,Handlerscleaners,M,VL,VL,M,Low
Elder,Self,235379,Bachelors,Single,No,Profspecialty,F,VL,VL,VL,Low
Elder,Self,188615,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,High
Eldest,Self,322691,Bachelors,Couple,No,Machineopinspct,M,VL,VL,L,High
Eldest,Self,144361,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Young,Self,130057,Bachelors,Couple,No,Execmanagerial,M,VL,VL,M,High
Young,Self,117963,Master,Single,No,Profspecialty,M,VL,VL,L,Low
Elder,Gov,119904,Master,Single,No,Profspecialty,F,VL,L,M,High
Eldest,Self,134768,HighSchool,Couple,No,Transportmoving,M,VL,VL,L,High
Eldest,Self,298695,Dropout,Couple,No,Machineopinspct,M,VL,VL,M,Low
Youngest,Self,219835,HighSchool,Single,No,Handlerscleaners,M,VL,VL,VL,Low
Young,Self,313729,Bachelors,Couple,No,Sales,M,VL,VL,H,High
Elder,Self,140644,HighSchool,Couple,No,Sales,M,VL,VL,M,High
Young,Self,203488,HighSchool,Couple,No,Machineopinspct,M,VL,VL,L,High
Eldest,Self,132341,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,High
Youngest,Self,161683,Dropout,Couple,No,Machineopinspct,M,VL,VL,L,Low
Elder,Self,312771,Bachelors,Couple,No,Sales,M,VL,VL,L,High
Elder,Self,258102,HighSchool,Couple,No,Handlerscleaners,M,VL,VL,M,Low
Elder,Self,254367,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,High
Elder,Self,152629,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,High
Elder,Gov,141058,HighSchool,Couple,No,Execmanagerial,M,VL,VL,H,Low
Elder,Self,233130,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,High
Youngest,Self,406641,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Young,Gov,119422,Dropout,Couple,No,Admclerical,M,VL,VL,L,Low
Youngest,Self,161532,HighSchool,Single,No,Handlerscleaners,M,VL,VL,VL,Low
Youngest,Self,75759,HighSchool,Couple,No,Transportmoving,M,VL,VL,L,High
Youngest,Self,163332,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Eldest,Self,34832,Bachelors,Couple,No,Techsupport,M,VH,VL,L,High
Youngest,Self,165107,HighSchool,Single,No,Privhouseserv,F,VL,VL,L,Low
Young,Self,126011,Bachelors,Single,No,Techsupport,M,VL,VL,L,Low
Youngest,Self,132686,Dropout,Single,No,Machineopinspct,M,VL,VL,M,Low
Elder,Self,174283,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,High
Youngest,Self,208591,Bachelors,Single,No,Profspecialty,M,VL,VL,L,Low
Young,Self,126399,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Eldest,Self,142073,HighSchool,Couple,Yes,Execmanagerial,F,VL,VL,M,Low
Youngest,Self,395567,HighSchool,Single,No,Handlerscleaners,M,VL,VL,L,Low
Youngest,Self,235853,Dropout,Single,No,Sales,M,VL,VL,L,Low
Youngest,Self,160731,Bachelors,Couple,No,Profspecialty,M,VL,VL,L,Low
Youngest,Gov,31935,HighSchool,Single,No,Techsupport,F,VL,VL,VH,Low
Elder,Self,35166,Master,Couple,No,Profspecialty,M,VH,VL,M,High
Youngest,Self,161092,HighSchool,Couple,No,Admclerical,M,M,VL,L,High
Youngest,Self,223019,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Young,Self,179673,Master,Couple,No,Profspecialty,M,H,VL,H,High
Elder,Gov,248895,Bachelors,Couple,No,Execmanagerial,M,VL,VL,L,High
Young,Self,200323,Master,Single,No,Profspecialty,M,VL,VL,H,Low
Young,Self,134890,Bachelors,Couple,No,Farmingfishing,M,VL,VL,L,High
Eldest,Self,197319,Bachelors,Couple,No,Execmanagerial,M,VL,VL,M,High
Eldest,Self,183618,HighSchool,Couple,No,Handlerscleaners,M,VL,VL,L,Low
Eldest,Self,263729,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Eldest,Self,39493,Bachelors,Couple,No,Transportmoving,M,VL,VL,VL,Low
Young,Self,185360,HighSchool,Couple,No,Sales,M,VL,VL,H,Low
Youngest,Self,132661,Bachelors,Single,No,Admclerical,F,VL,VL,H,Low
Youngest,Self,266400,HighSchool,Single,No,Profspecialty,F,VL,VL,M,Low
Youngest,Self,433669,Bachelors,Single,No,Admclerical,M,VL,VL,L,Low
Elder,Self,216473,Bachelors,Couple,No,Execmanagerial,M,VL,VL,H,High
Youngest,Self,217404,Dropout,Single,No,Machineopinspct,M,VL,VL,L,Low
Eldest,Gov,96262,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Eldest,Self,247566,HighSchool,Couple,No,Protectiveserv,M,VL,VL,VL,Low
Eldest,Self,139616,Bachelors,Single,No,Execmanagerial,M,VL,VL,M,High
Young,Self,73585,Bachelors,Couple,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,37869,HighSchool,Single,No,Machineopinspct,M,VL,L,L,Low
Young,Self,34975,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,Low
Young,Self,157078,Dropout,Single,No,Admclerical,F,VL,VL,L,Low
Eldest,Self,232672,Master,Couple,No,Execmanagerial,M,VL,VL,L,High
Youngest,Self,294295,HighSchool,Single,No,Admclerical,M,VL,VL,L,Low
Eldest,Self,130454,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,High
Youngest,Gov,252284,HighSchool,Couple,No,Protectiveserv,M,VL,VL,L,Low
Youngest,Self,256737,Dropout,Couple,No,Transportmoving,M,VL,VL,L,Low
Youngest,Self,234263,Bachelors,Single,No,Sales,M,VL,VL,L,Low
Youngest,Self,109952,Dropout,Couple,No,Machineopinspct,M,VL,VL,M,Low
Youngest,Self,262570,HighSchool,Single,No,Machineopinspct,M,VL,VL,L,Low
Elder,Self,65716,Bachelors,Couple,No,Admclerical,F,VL,VL,L,High
Eldest,Self,201732,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Eldest,Self,174788,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Elder,Self,278924,Bachelors,Single,No,Farmingfishing,M,VL,VL,L,Low
Elder,Self,101593,Master,Couple,No,Execmanagerial,M,VL,VL,M,High
Young,Self,342768,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Eldest,Self,242606,Master,Couple,No,Sales,M,M,VL,M,High
Youngest,Gov,176727,Bachelors,Single,No,Profspecialty,M,VL,VL,L,Low
Eldest,Self,99179,Bachelors,Single,No,Profspecialty,F,VL,VL,L,Low
Youngest,Gov,354104,HighSchool,Single,No,Profspecialty,M,VL,VL,VL,Low
Youngest,Self,61956,HighSchool,Single,No,Transportmoving,M,VL,VL,M,Low
Elder,Self,51100,Bachelors,Single,No,Execmanagerial,M,L,VL,L,Low
Youngest,Self,362912,HighSchool,Single,No,Craftrepair,F,VL,VL,M,Low
Youngest,Self,103389,Master,Single,No,Sales,F,VL,VL,L,Low
Young,Self,308944,HighSchool,Couple,Yes,Craftrepair,M,VL,VL,L,Low
Young,Self,140092,Dropout,Couple,No,Craftrepair,M,VL,VL,L,Low
Young,Self,281030,HighSchool,Couple,No,Farmingfishing,M,VL,VL,VH,Low
Youngest,Self,169758,HighSchool,Single,No,Sales,M,VL,VL,VL,Low
Eldest,Self,193666,Master,Couple,No,Profspecialty,M,VH,VL,M,High
Elder,Self,139907,Dropout,Single,No,Handlerscleaners,M,VL,VL,M,Low
Young,Self,149324,HighSchool,Couple,No,Craftrepair,M,VL,L,L,High
Elder,Self,259307,Master,Couple,No,Execmanagerial,M,VL,VL,M,High
Eldest,Self,74160,Master,Single,No,Profspecialty,M,VL,VL,H,High
Eldest,Self,134797,HighSchool,Single,No,Admclerical,M,VL,VL,L,Low
Elder,Gov,193026,HighSchool,Couple,No,Craftrepair,M,VL,VL,M,High
Young,Self,126569,HighSchool,Couple,No,Sales,M,M,VL,L,Low
Eldest,Self,166461,Dropout,Couple,No,Sales,M,VL,VL,VL,Low
Youngest,Self,254746,Bachelors,Single,No,Admclerical,F,VL,VL,L,Low
Eldest,Self,282642,HighSchool,Couple,No,Handlerscleaners,M,VL,VH,L,High
Eldest,Self,136413,Dropout,Couple,No,Farmingfishing,M,VL,VL,M,Low
Youngest,Self,131463,Bachelors,Couple,No,Profspecialty,M,VL,VL,L,Low
Elder,Gov,177240,Master,Single,No,Profspecialty,M,H,VL,L,High
Youngest,Self,20728,HighSchool,Single,No,Sales,F,M,VL,L,Low
Elder,Gov,117628,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,High
Young,Gov,175931,HighSchool,Couple,No,Protectiveserv,M,VL,VL,L,Low
Youngest,Self,309566,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Eldest,Self,123703,HighSchool,Single,No,Transportmoving,M,VL,VL,L,Low
Eldest,Self,29928,HighSchool,Couple,No,Sales,F,VL,VL,VL,Low
Youngest,Self,167868,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Youngest,Self,235894,Dropout,Couple,No,Execmanagerial,M,VL,VL,M,Low
Youngest,Self,189888,HighSchool,Single,No,Handlerscleaners,M,L,VL,H,Low
Young,Self,111545,HighSchool,Couple,No,Craftrepair,M,VL,VL,H,Low
Young,Gov,254270,Bachelors,Single,No,Profspecialty,F,VL,VL,L,Low
Elder,Gov,185057,Master,Single,No,Profspecialty,F,VL,VL,L,Low
Eldest,Self,157593,Bachelors,Couple,No,Sales,M,L,VL,VL,Low
Eldest,Gov,176751,Bachelors,Couple,No,Profspecialty,M,VL,H,L,High
Young,Self,97723,Bachelors,Single,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,127601,HighSchool,Single,No,Execmanagerial,F,VL,VL,L,High
